license_id,brand_name,ingredient,drugbank_id,potential_indication,source,score
EMEA/H/C/000613,Evoltra,CLOFARABINE,DB00631,small cell lung carcinoma,TxGNN Deep Learning,0.9657541513442992
EMEA/H/C/002393,Defitelio,DEFIBROTIDE,DB04932,autosomal dominant macrothrombocytopenia,TxGNN Deep Learning,0.9657489061355592
,Netupitant,NETUPITANT,DB09048,hyperargininemia,TxGNN Deep Learning,0.96574604511261
EMEA/H/C/002825,Trulicity,DULAGLUTIDE,DB09045,diabetes mellitus (disease),TxGNN Deep Learning,0.9657456874847412
EMEA/H/C/002255,Clopidogrel HCS,CLOPIDOGREL (AS HYDROCHLORIDE),DB00758,fibroblastic neoplasm,TxGNN Deep Learning,0.9657395482063292
,Acetylsalicylic acid,ACETYLSALICYLIC ACID,DB00945,amenorrhea (disease),TxGNN Deep Learning,0.9657395482063292
EMEA/H/C/004655,Jorveza,BUDESONIDE,DB01222,Kummell disease,TxGNN Deep Learning,0.9657344818115234
,Artenimol,ARTENIMOL,DB11638,rheumatoid nodulosis,TxGNN Deep Learning,0.96571546792984
EMEA/H/C/000474,Ventavis,ILOPROST,DB01088,Ambras type hypertrichosis universalis congenita,TxGNN Deep Learning,0.9657090902328492
EMEA/H/C/000746,Invega,PALIPERIDONE,DB01267,dissociative disorder,TxGNN Deep Learning,0.9657067656517028
EMEA/H/C/004978,Brukinsa,ZANUBRUTINIB,DB15035,primary organ-specific lymphoma,TxGNN Deep Learning,0.9657031893730164
EMEA/H/C/005622,Veklury,REMDESIVIR,DB14761,conjunctivitis,TxGNN Deep Learning,0.9657012224197388
EMEA/H/C/002669,Voriconazole Accord,VORICONAZOLE,DB00582,intestinal helminthiasis,TxGNN Deep Learning,0.9656882286071776
EMEA/H/C/004246,Elmiron,PENTOSAN POLYSULFATE SODIUM,DB00686,hemolytic anemia due to glucophosphate isomerase deficiency,TxGNN Deep Learning,0.965687334537506
EMEA/H/C/002268,Dexdor,DEXMEDETOMIDINE HYDROCHLORIDE,DB00633,subarachnoid hemorrhage (disease),TxGNN Deep Learning,0.96568363904953
EMEA/H/C/000799,Torisel,TEMSIROLIMUS,DB06287,childhood malignant neoplasm,TxGNN Deep Learning,0.9656737446784972
EMEA/H/C/000752,Atriance,NELARABINE,DB01280,ganglioneuroblastoma (disease),TxGNN Deep Learning,0.965669333934784
EMEA/H/C/004849,Idefirix,IMLIFIDASE,DB15258,drug-induced osteoporosis,TxGNN Deep Learning,0.9656553864479064
EMEA/H/C/003860,Nucala,MEPOLIZUMAB,DB06612,mixed-type autoimmune hemolytic anemia,TxGNN Deep Learning,0.9656520485877992
,Artenimol,ARTENIMOL,DB11638,juvenile idiopathic arthritis,TxGNN Deep Learning,0.965651512145996
EMEA/H/C/005036,Elahere,MIRVETUXIMAB SORAVTANSINE,DB12489,uterine polyp,TxGNN Deep Learning,0.965647280216217
EMEA/H/C/005839,Amifampridine SERB,AMIFAMPRIDINE PHOSPHATE,DB11640,severe congenital neutropenia,TxGNN Deep Learning,0.9656432867050172
EMEA/H/C/002780,Senshio,OSPEMIFENE,DB04938,brachydactyly-syndactyly syndrome,TxGNN Deep Learning,0.965641975402832
EMEA/H/C/002658,Marixino (previously Maruxa),MEMANTINE HYDROCHLORIDE,DB01043,neuroretinitis,TxGNN Deep Learning,0.965640425682068
EMEA/H/C/002514,Aubagio,TERIFLUNOMIDE,DB08880,colonic neoplasm,TxGNN Deep Learning,0.9656367301940918
EMEA/H/C/004936,Rozlytrek,ENTRECTINIB,DB11986,lymphocytic hypereosinophilic syndrome,TxGNN Deep Learning,0.965629816055298
EMEA/H/C/004302,Verzenios,ABEMACICLIB,DB12001,homozygous familial hypercholesterolemia,TxGNN Deep Learning,0.965624749660492
EMEA/H/C/004786,Inbrija,LEVODOPA,DB01235,postencephalitic Parkinson disease,TxGNN Deep Learning,0.9656197428703308
EMEA/H/C/005622,Veklury,REMDESIVIR,DB14761,commissural lip fistula,TxGNN Deep Learning,0.965609848499298
EMEA/H/C/000166,Optison,PERFLUTREN,DB00556,nephrogenic syndrome of inappropriate antidiuresis,TxGNN Deep Learning,0.9656070470809937
EMEA/H/C/003822,Ravicti,GLYCEROL PHENYLBUTYRATE,DB08909,hyperammonemic encephalopathy due to carbonic anhydrase VA deficiency,TxGNN Deep Learning,0.9656052589416504
EMEA/H/C/004534,Kigabeq,VIGABATRIN,DB01080,PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation,TxGNN Deep Learning,0.9655992984771729
EMEA/H/C/000136,Rebif,INTERFERON BETA-1A,DB00060,mitral valve disease,TxGNN Deep Learning,0.9655925035476683
EMEA/H/C/004751,Trecondi,TREOSULFAN,DB11678,tumor of testis and paratestis,TxGNN Deep Learning,0.9655917286872864
EMEA/H/C/004804,Piqray,ALPELISIB,DB12015,dermatofibrosarcoma protuberans,TxGNN Deep Learning,0.9655860662460328
EMEA/H/C/003756,Jylamvo,METHOTREXATE,DB00563,retroperitoneal neoplasm,TxGNN Deep Learning,0.9655802845954896
,Lumacaftor,LUMACAFTOR,DB09280,coronary artery disease,TxGNN Deep Learning,0.9655801653862
EMEA/H/C/002733,Feraccru,FERRIC MALTOL,DB15598,injury,TxGNN Deep Learning,0.9655800461769104
EMEA/H/C/005410,Kesimpta,OFATUMUMAB,DB06650,thymic epithelial neoplasm,TxGNN Deep Learning,0.9655737280845642
EMEA/H/C/004655,Jorveza,BUDESONIDE,DB01222,parapsoriasis,TxGNN Deep Learning,0.9655709266662598
EMEA/H/C/001088,Olazax Disperzi,OLANZAPINE,DB00334,autism spectrum disorder,TxGNN Deep Learning,0.9655681848526
EMEA/H/C/002840,Xydalba,DALBAVANCIN HYDROCHLORIDE,DB06219,urethral disease,TxGNN Deep Learning,0.9655635952949524
EMEA/H/C/002409,Zelboraf,VEMURAFENIB,DB08881,simian immunodeficiency virus infection,TxGNN Deep Learning,0.965552806854248
EMEA/H/C/002409,Zelboraf,VEMURAFENIB,DB08881,feline acquired immunodeficiency syndrome,TxGNN Deep Learning,0.965552806854248
EMEA/H/C/002658,Marixino (previously Maruxa),MEMANTINE HYDROCHLORIDE,DB01043,vestibular neuronitis,TxGNN Deep Learning,0.9655500650405884
EMEA/H/C/000788,Ecalta,ANIDULAFUNGIN,DB00362,pelvic varices,TxGNN Deep Learning,0.96553635597229
EMEA/H/C/000233,Cetrotide,CETRORELIX (AS ACETATE),DB00050,pulmonary arterial hypertension associated with chronic hemolytic anemia,TxGNN Deep Learning,0.9655311703681946
EMEA/H/C/000233,Cetrotide,CETRORELIX (AS ACETATE),DB00050,pulmonary arterial hypertension associated with connective tissue disease,TxGNN Deep Learning,0.9655311703681946
EMEA/H/C/000233,Cetrotide,CETRORELIX (AS ACETATE),DB00050,pulmonary arterial hypertension associated with schistosomiasis,TxGNN Deep Learning,0.9655311703681946
EMEA/H/C/000233,Cetrotide,CETRORELIX (AS ACETATE),DB00050,pulmonary arterial hypertension associated with HIV infection,TxGNN Deep Learning,0.9655311703681946
EMEA/H/C/005036,Elahere,MIRVETUXIMAB SORAVTANSINE,DB12489,pediatric systemic lupus erythematosus,TxGNN Deep Learning,0.9655289053916932
EMEA/H/C/006612,Enzalutamide Accordpharma,ENZALUTAMIDE,DB08899,childhood kidney cell carcinoma,TxGNN Deep Learning,0.9655255079269408
EMEA/H/C/000504,Litak,CLADRIBINE,DB00242,childhood malignant neoplasm,TxGNN Deep Learning,0.9655165672302246
EMEA/H/C/006612,Enzalutamide Accordpharma,ENZALUTAMIDE,DB08899,collecting duct carcinoma,TxGNN Deep Learning,0.9655138254165648
,Amlodipine,AMLODIPINE,DB00381,sagittal sinus thrombosis,TxGNN Deep Learning,0.965509831905365
EMEA/H/C/004138,Intrarosa,PRASTERONE,DB01708,Glanzmann thrombasthenia,TxGNN Deep Learning,0.9654967188835144
,Pravastatin,PRAVASTATIN,DB00175,benign prostate phyllodes tumor,TxGNN Deep Learning,0.9654958248138428
EMEA/H/C/000267,Azopt,BRINZOLAMIDE,DB01194,hydrophthalmos,TxGNN Deep Learning,0.9654889106750488
EMEA/H/C/002296,Sancuso,GRANISETRON,DB00889,REM sleep behavior disorder,TxGNN Deep Learning,0.9654881358146667
,Nomegestrol acetate,NOMEGESTROL ACETATE,DB13981,heart conduction disease,TxGNN Deep Learning,0.9654847979545592
EMEA/H/C/002182,Vipidia,ALOGLIPTIN,DB06203,drug-induced localized lipodystrophy,TxGNN Deep Learning,0.9654721617698668
EMEA/H/C/002799,Gazyvaro,OBINUTUZUMAB,DB08935,childhood carcinoid tumor,TxGNN Deep Learning,0.9654676914215088
EMEA/H/C/004580,Braftovi,ENCORAFENIB,DB11718,non-cutaneous melanoma,TxGNN Deep Learning,0.9654630422592164
EMEA/H/C/000799,Torisel,TEMSIROLIMUS,DB06287,familial rhabdoid tumor,TxGNN Deep Learning,0.9654616117477416
EMEA/H/C/000331,Fasturtec,RASBURICASE,DB00049,familial nasal acilia,TxGNN Deep Learning,0.9654461145401
EMEA/H/C/000788,Ecalta,ANIDULAFUNGIN,DB00362,disease of peritoneum,TxGNN Deep Learning,0.9654431343078612
EMEA/H/C/005127,Nexpovio,SELINEXOR,DB11942,gestational trophoblastic neoplasm,TxGNN Deep Learning,0.9654418230056764
EMEA/H/C/005752,Tyruko,NATALIZUMAB,DB00108,Camurati-Engelmann disease,TxGNN Deep Learning,0.9654404520988464
,Norethisterone,NORETHISTERONE,DB00717,primary ovarian failure,TxGNN Deep Learning,0.9654337167739868
EMEA/H/C/000613,Evoltra,CLOFARABINE,DB00631,myelodysplastic syndrome,TxGNN Deep Learning,0.9654276967048644
EMEA/H/C/000331,Fasturtec,RASBURICASE,DB00049,tetrahydrobiopterin metabolic process disease,TxGNN Deep Learning,0.9654273390769958
EMEA/H/C/004936,Rozlytrek,ENTRECTINIB,DB11986,platelet storage pool deficiency,TxGNN Deep Learning,0.9654012322425842
EMEA/H/C/004061,Chenodeoxycholic acid Leadiant (previously Chenodeoxycholic acid sigma-tau),CHENODEOXYCHOLIC ACID,DB06777,congestive heart failure,TxGNN Deep Learning,0.9653791189193726
EMEA/H/C/005012,Tavlesse,FOSTAMATINIB DISODIUM,DB12010,progesterone-receptor positive breast cancer,TxGNN Deep Learning,0.9653787016868592
EMEA/H/C/005012,Tavlesse,FOSTAMATINIB DISODIUM,DB12010,normal breast-like subtype of breast carcinoma,TxGNN Deep Learning,0.9653787016868592
EMEA/H/C/004204,Mylotarg,GEMTUZUMAB OZOGAMICIN,DB00056,acute myeloid leukemia with t(8;16)(p11;p13) translocation,TxGNN Deep Learning,0.9653763771057128
EMEA/H/C/005048,Xenleta,LEFAMULIN ACETATE,DB12825,hematopoietic and lymphoid system neoplasm,TxGNN Deep Learning,0.9653753638267516
EMEA/H/C/004978,Brukinsa,ZANUBRUTINIB,DB15035,chest wall lymphoma,TxGNN Deep Learning,0.9653738141059875
EMEA/H/C/001164,PecFent,FENTANYL,DB00813,hypertrichosis (disease),TxGNN Deep Learning,0.9653587937355042
EMEA/H/C/004978,Brukinsa,ZANUBRUTINIB,DB15035,Hodgkins lymphoma,TxGNN Deep Learning,0.9653491377830504
EMEA/H/C/001093,Irbesartan Teva,IRBESARTAN,DB01029,chronic pulmonary heart disease,TxGNN Deep Learning,0.9653424620628356
EMEA/H/C/002552,Deltyba,DELAMANID,DB11637,papillary conjunctivitis,TxGNN Deep Learning,0.9653340578079224
,L-Lysine,L-LYSINE,DB00123,"neuronal intestinal dysplasia, type B",TxGNN Deep Learning,0.9653307199478148
EMEA/H/C/004138,Intrarosa,PRASTERONE,DB01708,autosomal dominant macrothrombocytopenia,TxGNN Deep Learning,0.9653254747390748
,Elexacaftor,ELEXACAFTOR,DB15444,coronary artery disease,TxGNN Deep Learning,0.965314507484436
EMEA/H/C/000825,Ratiograstim,FILGRASTIM,DB00099,thrombotic thrombocytopenic purpura,TxGNN Deep Learning,0.96531081199646
EMEA/H/C/000920,Vedrop,TOCOFERSOLAN,DB11635,peripheral vascular disease,TxGNN Deep Learning,0.9653091430664062
EMEA/H/C/002658,Marixino (previously Maruxa),MEMANTINE HYDROCHLORIDE,DB01043,familial clubfoot due to 17q23.1q23.2 microduplication,TxGNN Deep Learning,0.9653042554855348
EMEA/H/C/003756,Jylamvo,METHOTREXATE,DB00563,systemic Epstein-Barr virus-positive T-cell lymphoproliferative disease of childhood,TxGNN Deep Learning,0.9653013944625854
EMEA/H/C/004751,Trecondi,TREOSULFAN,DB11678,thyroglossal duct cyst,TxGNN Deep Learning,0.965301275253296
EMEA/H/C/000909,Qutenza,CAPSAICIN,DB06774,rosacea,TxGNN Deep Learning,0.9652881622314452
EMEA/H/C/005756,Apretude,CABOTEGRAVIR,DB11751,benign recurrent intrahepatic cholestasis,TxGNN Deep Learning,0.9652853608131408
EMEA/H/C/003756,Jylamvo,METHOTREXATE,DB00563,lung mixed small cell and squamous cell carcinoma,TxGNN Deep Learning,0.9652759432792664
EMEA/H/C/004790,Nubeqa,DAROLUTAMIDE,DB12941,brachydactyly-syndactyly syndrome,TxGNN Deep Learning,0.9652708172798156
EMEA/H/C/005398,Vazkepa,ICOSAPENT ETHYL,DB08887,congenital coronary artery anomaly,TxGNN Deep Learning,0.96526038646698
EMEA/H/C/005815,Ertapenem SUN,ERTAPENEM SODIUM,DB00303,Bacteroides infectious disease,TxGNN Deep Learning,0.9652592539787292
EMEA/H/C/002252,Zinforo,CEFTAROLINE FOSAMIL,DB06590,beta-thalassemia with other manifestations,TxGNN Deep Learning,0.9652543067932128
EMEA/H/C/006612,Enzalutamide Accordpharma,ENZALUTAMIDE,DB08899,chromophobe renal cell carcinoma,TxGNN Deep Learning,0.9652397632598876
EMEA/H/C/000593,Xyrem,SODIUM OXYBATE,DB09072,alcohol withdrawal,TxGNN Deep Learning,0.9652372002601624
EMEA/H/C/000409,Somavert,PEGVISOMANT,DB00082,rhabdoid tumor,TxGNN Deep Learning,0.9652364253997804
EMEA/H/C/002393,Defitelio,DEFIBROTIDE,DB04932,pancytopenia due to IKZF1 mutations,TxGNN Deep Learning,0.9652361869812012
EMEA/H/C/004747,Pifeltro,DORAVIRINE,DB12301,mycotic corneal ulcer,TxGNN Deep Learning,0.9652307629585266
EMEA/H/C/004936,Rozlytrek,ENTRECTINIB,DB11986,glaucoma,TxGNN Deep Learning,0.9652305245399476
EMEA/H/C/005839,Amifampridine SERB,AMIFAMPRIDINE PHOSPHATE,DB11640,hypophosphatasia,TxGNN Deep Learning,0.9652295112609864
EMEA/H/C/004213,Kisqali,RIBOCICLIB SUCCINATE,DB11730,ovarian myxoid liposarcoma,TxGNN Deep Learning,0.965215504169464
EMEA/H/C/002799,Gazyvaro,OBINUTUZUMAB,DB08935,childhood germ cell tumor,TxGNN Deep Learning,0.9652072787284852
EMEA/H/C/002148,Eliquis,APIXABAN,DB06605,hemoglobinopathy,TxGNN Deep Learning,0.9651976227760316
EMEA/H/C/000325,Vaniqa,EFLORNITHINE,DB06243,T-B+ severe combined immunodeficiency due to CD45 deficiency,TxGNN Deep Learning,0.9651963114738464
,Human thrombin,HUMAN THROMBIN,DB11571,pseudo-von Willebrand disease,TxGNN Deep Learning,0.9651938676834106
EMEA/H/C/005622,Veklury,REMDESIVIR,DB14761,osteoradionecrosis of the mandible,TxGNN Deep Learning,0.9651918411254884
EMEA/H/C/003789,Oncaspar,PEGASPARGASE,DB00059,childhood ependymoma,TxGNN Deep Learning,0.9651793241500854
EMEA/H/C/002552,Deltyba,DELAMANID,DB11637,congenital hematological disorder,TxGNN Deep Learning,0.9651775360107422
EMEA/H/C/004751,Trecondi,TREOSULFAN,DB11678,nasopharyngeal teratoma,TxGNN Deep Learning,0.9651737809181212
EMEA/H/C/004751,Trecondi,TREOSULFAN,DB11678,cystic neoplasm,TxGNN Deep Learning,0.9651737809181212
EMEA/H/C/005113,Jyseleca,FILGOTINIB MALEATE,DB14845,adrenal gland hyperfunction,TxGNN Deep Learning,0.9651731252670288
EMEA/H/C/005622,Veklury,REMDESIVIR,DB14761,oral leukoedema,TxGNN Deep Learning,0.9651687741279602
EMEA/H/C/005622,Veklury,REMDESIVIR,DB14761,burning mouth syndrome,TxGNN Deep Learning,0.9651687741279602
EMEA/H/C/000799,Torisel,TEMSIROLIMUS,DB06287,Dedifferentiated liposarcoma,TxGNN Deep Learning,0.9651524424552916
EMEA/H/C/000136,Rebif,INTERFERON BETA-1A,DB00060,pulmonary valve disease,TxGNN Deep Learning,0.9651491045951844
EMEA/H/C/005332,Rayvow,LASMIDITAN SUCCINATE,DB11732,sciatic neuropathy,TxGNN Deep Learning,0.9651479125022888
EMEA/H/C/005012,Tavlesse,FOSTAMATINIB DISODIUM,DB12010,breast tumor luminal A or B,TxGNN Deep Learning,0.9651443362236024
EMEA/H/C/003861,Natpar,PARATHYROID HORMONE,DB05829,"glaucoma 1, open angle",TxGNN Deep Learning,0.965137779712677
EMEA/H/C/002490,Constella,LINACLOTIDE,DB08890,gastroduodenitis,TxGNN Deep Learning,0.9651331305503844
EMEA/H/C/004779,Vizimpro,DACOMITINIB MONOHYDRATE,DB11963,pulmonary hypertension,TxGNN Deep Learning,0.9651300311088562
EMEA/H/C/002255,Clopidogrel HCS,CLOPIDOGREL (AS HYDROCHLORIDE),DB00758,heart fibrosarcoma,TxGNN Deep Learning,0.9651273488998412
EMEA/H/C/000806,Cyanokit,HYDROXOCOBALAMIN,DB00200,primary optic atrophy,TxGNN Deep Learning,0.9651161432266236
EMEA/H/C/000788,Ecalta,ANIDULAFUNGIN,DB00362,hyperamylasemia,TxGNN Deep Learning,0.9651139378547668
EMEA/H/C/000788,Ecalta,ANIDULAFUNGIN,DB00362,polyclonal hyperviscosity syndrome,TxGNN Deep Learning,0.9651139378547668
EMEA/H/C/004102,Dectova,ZANAMIVIR,DB00558,blood group incompatibility,TxGNN Deep Learning,0.9651111364364624
EMEA/H/C/000409,Somavert,PEGVISOMANT,DB00082,familial rhabdoid tumor,TxGNN Deep Learning,0.96511048078537
EMEA/H/C/002255,Clopidogrel HCS,CLOPIDOGREL (AS HYDROCHLORIDE),DB00758,conventional fibrosarcoma,TxGNN Deep Learning,0.9651071429252625
EMEA/H/C/004655,Jorveza,BUDESONIDE,DB01222,brachydactyly-syndactyly syndrome,TxGNN Deep Learning,0.9651070237159728
EMEA/H/C/004075,Afstyla,LONOCTOCOG ALFA,DB13998,familial apolipoprotein C-II deficiency,TxGNN Deep Learning,0.9651066064834596
EMEA/H/C/004164,Alecensa,ALECTINIB HYDROCHLORIDE,DB11363,lower motor neuron syndrome with late-adult onset,TxGNN Deep Learning,0.9650980234146118
,Pibrentasvir,PIBRENTASVIR,DB13878,benign reproductive system neoplasm,TxGNN Deep Learning,0.9650869369506836
EMEA/H/C/002296,Sancuso,GRANISETRON,DB00889,major affective disorder,TxGNN Deep Learning,0.9650697112083436
EMEA/H/C/002578,Lojuxta,LOMITAPIDE,DB08827,"hypertriglyceridemia, familial",TxGNN Deep Learning,0.9650647044181824
EMEA/H/C/003718,Lemtrada,ALEMTUZUMAB,DB00087,relapsing-remitting multiple sclerosis,TxGNN Deep Learning,0.965064287185669
EMEA/H/C/005839,Amifampridine SERB,AMIFAMPRIDINE PHOSPHATE,DB11640,"contractures, pterygia, and spondylocarpotarsal fusion syndrome 1A",TxGNN Deep Learning,0.965056836605072
EMEA/H/C/002015,Benlysta,BELIMUMAB,DB08879,Crohn disease of the esophagus,TxGNN Deep Learning,0.9650556445121764
EMEA/H/C/000986,Firmagon,DEGARELIX,DB06699,duodenal obstruction,TxGNN Deep Learning,0.9650430679321288
EMEA/H/C/002658,Marixino (previously Maruxa),MEMANTINE HYDROCHLORIDE,DB01043,chromosome 17q23.1-q23.2 deletion syndrome,TxGNN Deep Learning,0.965031087398529
EMEA/H/C/000480,Xagrid,ANAGRELIDE,DB00261,extracutaneous mastocytoma,TxGNN Deep Learning,0.9650253057479858
EMEA/H/C/004514,Ilumetri,TILDRAKIZUMAB,DB14004,psoriasis,TxGNN Deep Learning,0.9650237560272216
,Lumacaftor,LUMACAFTOR,DB09280,pneumocystosis,TxGNN Deep Learning,0.9650224447250366
EMEA/H/C/002015,Benlysta,BELIMUMAB,DB08879,ulcerative colitis (disease),TxGNN Deep Learning,0.9650193452835084
EMEA/H/C/002514,Aubagio,TERIFLUNOMIDE,DB08880,infantile digital fibromatosis,TxGNN Deep Learning,0.9650166630744934
EMEA/H/C/002658,Marixino (previously Maruxa),MEMANTINE HYDROCHLORIDE,DB01043,Smouldering systemic mastocytosis,TxGNN Deep Learning,0.9650120139122008
,Acetylsalicylic acid,ACETYLSALICYLIC ACID,DB00945,peripheral arterial disease,TxGNN Deep Learning,0.9650090932846068
EMEA/H/C/005012,Tavlesse,FOSTAMATINIB DISODIUM,DB12010,rectal cloacogenic carcinoma,TxGNN Deep Learning,0.9650074243545532
EMEA/H/C/002792,Obizur,SUSOCTOCOG ALFA,DB11606,factor VII deficiency,TxGNN Deep Learning,0.9649927616119384
EMEA/H/C/002770,Reagila,CARIPRAZINE HYDROCHLORIDE,DB06016,manic bipolar affective disorder,TxGNN Deep Learning,0.9649897813796996
EMEA/H/C/000166,Optison,PERFLUTREN,DB00556,multidrug-resistant tuberculosis,TxGNN Deep Learning,0.964988887310028
,Lumacaftor,LUMACAFTOR,DB09280,hypoalphalipoproteinemia,TxGNN Deep Learning,0.9649868011474608
EMEA/H/C/005697,Korjuny,CATUMAXOMAB,DB06607,psoriasis,TxGNN Deep Learning,0.96498304605484
EMEA/H/C/000631,Aptivus,TIPRANAVIR,DB00932,breast abscess,TxGNN Deep Learning,0.9649642705917358
EMEA/H/C/000631,Aptivus,TIPRANAVIR,DB00932,fat necrosis of breast,TxGNN Deep Learning,0.9649642705917358
EMEA/H/C/005894,Ebglyss,LEBRIKIZUMAB,DB11914,primary release disorder of platelets,TxGNN Deep Learning,0.9649590253829956
EMEA/H/C/004655,Jorveza,BUDESONIDE,DB01222,inflammatory spondylopathy,TxGNN Deep Learning,0.9649571776390076
EMEA/H/C/004978,Brukinsa,ZANUBRUTINIB,DB15035,polyclonal hypergammaglobulinemia,TxGNN Deep Learning,0.964957058429718
EMEA/H/C/004710,Deferiprone Lipomed,DEFERIPRONE,DB08826,familial hyperlipidemia,TxGNN Deep Learning,0.9649507999420166
EMEA/H/C/002252,Zinforo,CEFTAROLINE FOSAMIL,DB06590,hepatic porphyria,TxGNN Deep Learning,0.9649454951286316
EMEA/H/C/000860,Isentress,RALTEGRAVIR,DB06817,AIDS related complex,TxGNN Deep Learning,0.964943826198578
EMEA/H/C/000860,Isentress,RALTEGRAVIR,DB06817,congenital human immunodeficiency virus,TxGNN Deep Learning,0.964943826198578
EMEA/H/C/000474,Ventavis,ILOPROST,DB01088,"pulmonary hypertension, primary, autosomal recessive",TxGNN Deep Learning,0.9649434089660645
EMEA/H/C/000701,Orencia,ABATACEPT,DB01281,osteoarthritis susceptibility,TxGNN Deep Learning,0.964939534664154
EMEA/H/C/002572,Tybost,COBICISTAT,DB09065,hepatitis B virus infection,TxGNN Deep Learning,0.9649332761764526
EMEA/H/C/000325,Vaniqa,EFLORNITHINE,DB06243,hordeolum,TxGNN Deep Learning,0.96493262052536
EMEA/H/C/004075,Afstyla,LONOCTOCOG ALFA,DB13998,fetal and neonatal alloimmune thrombocytopenia,TxGNN Deep Learning,0.9649322628974916
EMEA/H/C/000331,Fasturtec,RASBURICASE,DB00049,juvenile nasopharyngeal angiofibroma (disease),TxGNN Deep Learning,0.9649242758750916
EMEA/H/C/002734,Cresemba,ISAVUCONAZOLE,DB11633,brachydactyly-syndactyly syndrome,TxGNN Deep Learning,0.9649170637130736
,L-Lysine,L-LYSINE,DB00123,acne (disease),TxGNN Deep Learning,0.9649121165275574
,Norethisterone,NORETHISTERONE,DB00717,partial trisomy/tetrasomy of the short arm of chromosome 18,TxGNN Deep Learning,0.9649109840393066
EMEA/H/C/000788,Ecalta,ANIDULAFUNGIN,DB00362,parasitic skin disease,TxGNN Deep Learning,0.96489280462265
EMEA/H/C/000900,Intelence,ETRAVIRINE,DB06414,lactation disease,TxGNN Deep Learning,0.9648829102516174
EMEA/H/C/002799,Gazyvaro,OBINUTUZUMAB,DB08935,childhood ependymoma,TxGNN Deep Learning,0.9648793339729308
EMEA/H/C/000157,Cerezyme,IMIGLUCERASE,DB00053,ptosis-vocal cord paralysis syndrome,TxGNN Deep Learning,0.96487557888031
EMEA/H/C/005036,Elahere,MIRVETUXIMAB SORAVTANSINE,DB12489,polyp of vocal cord,TxGNN Deep Learning,0.9648656845092772
EMEA/H/C/002148,Eliquis,APIXABAN,DB06605,female breast carcinoma,TxGNN Deep Learning,0.96486234664917
,Pibrentasvir,PIBRENTASVIR,DB13878,Brenner tumor,TxGNN Deep Learning,0.9648606181144714
EMEA/H/C/000233,Cetrotide,CETRORELIX (AS ACETATE),DB00050,polyostotic fibrous dysplasia,TxGNN Deep Learning,0.9648541808128356
EMEA/H/C/004936,Rozlytrek,ENTRECTINIB,DB11986,resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta,TxGNN Deep Learning,0.9648512601852416
